13:49:29.893 DB not initialized, please visit setup page - http://[your-server-host]:8080 to see instructions on how to initialize Trilium.
13:49:29.895 DB size: 4 KB
13:49:30.508 {
  "appVersion": "0.61.14",
  "dbVersion": 227,
  "syncVersion": 31,
  "buildDate": "2023-11-16T00:21:34+01:00",
  "buildRevision": "0afc41060a935a46642a082128bea5002c2410e1",
  "dataDirectory": "/home/node/trilium-data",
  "clipperProtocolVersion": "1.0",
  "utcDateTime": "2023-11-30T13:49:29.683Z"
}
13:49:30.508 CPU model: Intel(R) Core(TM) i7-10710U CPU @ 1.10GHz, logical cores: 12 freq: 3870 Mhz
13:49:30.508 Trusted reverse proxy: false
13:49:30.509 App HTTP server starting up at port 8080
14:59:41.389 Error: Router not found for request /api?timeout=32s
14:59:41.390 Error: Router not found for request /apis?timeout=32s
14:59:41.392 Error: Router not found for request /api?timeout=32s
14:59:41.393 Error: Router not found for request /apis?timeout=32s
14:59:41.394 Error: Router not found for request /api?timeout=32s
14:59:41.395 Error: Router not found for request /apis?timeout=32s
14:59:43.471 Error: Router not found for request /api?timeout=32s
14:59:43.473 Error: Router not found for request /apis?timeout=32s
14:59:43.474 Error: Router not found for request /api?timeout=32s
14:59:43.483 Error: Router not found for request /apis?timeout=32s
14:59:43.485 Error: Router not found for request /api?timeout=32s
14:59:43.486 Error: Router not found for request /apis?timeout=32s
14:59:43.487 Error: Router not found for request /api?timeout=32s
14:59:43.489 Error: Router not found for request /apis?timeout=32s
14:59:43.490 Error: Router not found for request /api?timeout=32s
14:59:43.491 Error: Router not found for request /apis?timeout=32s
14:59:45.585 Error: Router not found for request /api?timeout=32s
14:59:45.587 Error: Router not found for request /apis?timeout=32s
14:59:45.588 Error: Router not found for request /api?timeout=32s
14:59:45.597 Error: Router not found for request /apis?timeout=32s
14:59:45.598 Error: Router not found for request /api?timeout=32s
14:59:45.600 Error: Router not found for request /apis?timeout=32s
14:59:45.601 Error: Router not found for request /api?timeout=32s
14:59:45.602 Error: Router not found for request /apis?timeout=32s
14:59:45.603 Error: Router not found for request /api?timeout=32s
14:59:45.604 Error: Router not found for request /apis?timeout=32s
14:59:47.706 Error: Router not found for request /api?timeout=32s
14:59:47.709 Error: Router not found for request /apis?timeout=32s
14:59:47.710 Error: Router not found for request /api?timeout=32s
14:59:47.718 Error: Router not found for request /apis?timeout=32s
14:59:47.720 Error: Router not found for request /api?timeout=32s
14:59:47.722 Error: Router not found for request /apis?timeout=32s
14:59:47.724 Error: Router not found for request /api?timeout=32s
14:59:47.726 Error: Router not found for request /apis?timeout=32s
14:59:47.728 Error: Router not found for request /api?timeout=32s
14:59:47.731 Error: Router not found for request /apis?timeout=32s
14:59:49.809 Error: Router not found for request /api?timeout=32s
14:59:49.811 Error: Router not found for request /apis?timeout=32s
14:59:49.812 Error: Router not found for request /api?timeout=32s
14:59:49.821 Error: Router not found for request /apis?timeout=32s
14:59:49.822 Error: Router not found for request /api?timeout=32s
14:59:49.824 Error: Router not found for request /apis?timeout=32s
14:59:49.825 Error: Router not found for request /api?timeout=32s
14:59:49.826 200 GET /api/health-check with 15 bytes took 0ms
14:59:49.826 Error: Router not found for request /apis?timeout=32s
14:59:49.828 Error: Router not found for request /api?timeout=32s
14:59:49.829 Error: Router not found for request /apis?timeout=32s
14:59:51.925 Error: Router not found for request /api?timeout=32s
14:59:51.927 Error: Router not found for request /apis?timeout=32s
14:59:51.928 Error: Router not found for request /api?timeout=32s
14:59:51.937 Error: Router not found for request /apis?timeout=32s
14:59:51.939 Error: Router not found for request /api?timeout=32s
14:59:51.940 Error: Router not found for request /apis?timeout=32s
14:59:51.941 Error: Router not found for request /api?timeout=32s
14:59:51.942 Error: Router not found for request /apis?timeout=32s
14:59:51.944 Error: Router not found for request /api?timeout=32s
14:59:51.945 Error: Router not found for request /apis?timeout=32s
14:59:54.013 Error: Router not found for request /api?timeout=32s
14:59:54.014 Error: Router not found for request /apis?timeout=32s
14:59:54.015 Error: Router not found for request /api?timeout=32s
14:59:54.016 Error: Router not found for request /apis?timeout=32s
14:59:54.017 Error: Router not found for request /api?timeout=32s
14:59:54.018 Error: Router not found for request /apis?timeout=32s
14:59:54.019 Error: Router not found for request /api?timeout=32s
14:59:54.020 Error: Router not found for request /apis?timeout=32s
14:59:54.021 Error: Router not found for request /api?timeout=32s
14:59:54.022 Error: Router not found for request /apis?timeout=32s
14:59:56.121 Error: Router not found for request /api?timeout=32s
14:59:56.122 Error: Router not found for request /apis?timeout=32s
14:59:56.123 Error: Router not found for request /api?timeout=32s
14:59:56.132 Error: Router not found for request /apis?timeout=32s
14:59:56.134 Error: Router not found for request /api?timeout=32s
14:59:56.135 Error: Router not found for request /apis?timeout=32s
14:59:56.136 Error: Router not found for request /api?timeout=32s
14:59:56.137 Error: Router not found for request /apis?timeout=32s
14:59:56.138 Error: Router not found for request /api?timeout=32s
14:59:56.140 Error: Router not found for request /apis?timeout=32s
14:59:58.209 Error: Router not found for request /api?timeout=32s
14:59:58.211 Error: Router not found for request /apis?timeout=32s
14:59:58.212 Error: Router not found for request /api?timeout=32s
14:59:58.213 Error: Router not found for request /apis?timeout=32s
14:59:58.214 Error: Router not found for request /api?timeout=32s
14:59:58.215 Error: Router not found for request /apis?timeout=32s
14:59:58.216 Error: Router not found for request /api?timeout=32s
14:59:58.218 Error: Router not found for request /apis?timeout=32s
14:59:58.219 Error: Router not found for request /api?timeout=32s
14:59:58.220 Error: Router not found for request /apis?timeout=32s
15:00:00.300 Error: Router not found for request /api?timeout=32s
15:00:00.301 Error: Router not found for request /apis?timeout=32s
15:00:00.303 Error: Router not found for request /api?timeout=32s
15:00:00.312 Error: Router not found for request /apis?timeout=32s
15:00:00.313 Error: Router not found for request /api?timeout=32s
15:00:00.314 Error: Router not found for request /apis?timeout=32s
15:00:00.315 Error: Router not found for request /api?timeout=32s
15:00:00.316 Error: Router not found for request /apis?timeout=32s
15:00:00.318 Error: Router not found for request /api?timeout=32s
15:00:00.319 Error: Router not found for request /apis?timeout=32s
15:00:02.404 Error: Router not found for request /api?timeout=32s
15:00:02.405 Error: Router not found for request /apis?timeout=32s
15:00:02.406 Error: Router not found for request /api?timeout=32s
15:00:02.408 Error: Router not found for request /apis?timeout=32s
15:00:02.409 Error: Router not found for request /api?timeout=32s
15:00:02.410 Error: Router not found for request /apis?timeout=32s
15:00:02.411 Error: Router not found for request /api?timeout=32s
15:00:02.412 Error: Router not found for request /apis?timeout=32s
15:00:02.413 Error: Router not found for request /api?timeout=32s
15:00:02.414 Error: Router not found for request /apis?timeout=32s
15:00:04.479 Error: Router not found for request /api?timeout=32s
15:00:04.481 Error: Router not found for request /apis?timeout=32s
15:00:04.482 Error: Router not found for request /api?timeout=32s
15:00:04.483 Error: Router not found for request /apis?timeout=32s
15:00:04.484 Error: Router not found for request /api?timeout=32s
15:00:04.485 Error: Router not found for request /apis?timeout=32s
15:00:04.486 Error: Router not found for request /api?timeout=32s
15:00:04.488 Error: Router not found for request /apis?timeout=32s
15:00:04.489 Error: Router not found for request /api?timeout=32s
15:00:04.490 Error: Router not found for request /apis?timeout=32s
15:00:06.585 Error: Router not found for request /api?timeout=32s
15:00:06.586 Error: Router not found for request /apis?timeout=32s
15:00:06.588 Error: Router not found for request /api?timeout=32s
15:00:06.599 Error: Router not found for request /apis?timeout=32s
15:00:06.605 Error: Router not found for request /api?timeout=32s
15:00:06.609 Error: Router not found for request /apis?timeout=32s
15:00:06.612 Error: Router not found for request /api?timeout=32s
15:00:06.613 Error: Router not found for request /apis?timeout=32s
15:00:06.615 Error: Router not found for request /api?timeout=32s
15:00:06.616 Error: Router not found for request /apis?timeout=32s
15:00:08.686 Error: Router not found for request /api?timeout=32s
15:00:08.688 Error: Router not found for request /apis?timeout=32s
15:00:08.689 Error: Router not found for request /api?timeout=32s
15:00:08.698 Error: Router not found for request /apis?timeout=32s
15:00:08.700 Error: Router not found for request /api?timeout=32s
15:00:08.702 Error: Router not found for request /apis?timeout=32s
15:00:08.703 Error: Router not found for request /api?timeout=32s
15:00:08.704 Error: Router not found for request /apis?timeout=32s
15:00:08.705 Error: Router not found for request /api?timeout=32s
15:00:08.707 Error: Router not found for request /apis?timeout=32s
15:00:10.806 Error: Router not found for request /api?timeout=32s
15:00:10.807 Error: Router not found for request /apis?timeout=32s
15:00:10.808 Error: Router not found for request /api?timeout=32s
15:00:10.820 Error: Router not found for request /apis?timeout=32s
15:00:10.824 Error: Router not found for request /api?timeout=32s
15:00:10.832 Error: Router not found for request /apis?timeout=32s
15:00:10.837 Error: Router not found for request /api?timeout=32s
15:00:10.839 Error: Router not found for request /apis?timeout=32s
15:00:10.842 Error: Router not found for request /api?timeout=32s
15:00:10.844 Error: Router not found for request /apis?timeout=32s
15:00:12.941 Error: Router not found for request /api?timeout=32s
15:00:12.942 Error: Router not found for request /apis?timeout=32s
15:00:12.944 Error: Router not found for request /api?timeout=32s
15:00:12.952 Error: Router not found for request /apis?timeout=32s
15:00:12.954 Error: Router not found for request /api?timeout=32s
15:00:12.955 Error: Router not found for request /apis?timeout=32s
15:00:12.957 Error: Router not found for request /api?timeout=32s
15:00:12.958 Error: Router not found for request /apis?timeout=32s
15:00:12.959 Error: Router not found for request /api?timeout=32s
15:00:12.960 Error: Router not found for request /apis?timeout=32s
15:00:15.056 Error: Router not found for request /api?timeout=32s
15:00:15.057 Error: Router not found for request /apis?timeout=32s
15:00:15.059 Error: Router not found for request /api?timeout=32s
15:00:15.073 Error: Router not found for request /apis?timeout=32s
15:00:15.078 Error: Router not found for request /api?timeout=32s
15:00:15.083 Error: Router not found for request /apis?timeout=32s
15:00:15.089 Error: Router not found for request /api?timeout=32s
15:00:15.094 Error: Router not found for request /apis?timeout=32s
15:00:15.099 Error: Router not found for request /api?timeout=32s
15:00:15.104 Error: Router not found for request /apis?timeout=32s
15:00:17.186 Error: Router not found for request /api?timeout=32s
15:00:17.187 Error: Router not found for request /apis?timeout=32s
15:00:17.188 Error: Router not found for request /api?timeout=32s
15:00:17.197 Error: Router not found for request /apis?timeout=32s
15:00:17.198 Error: Router not found for request /api?timeout=32s
15:00:17.199 Error: Router not found for request /apis?timeout=32s
15:00:17.200 Error: Router not found for request /api?timeout=32s
15:00:17.201 Error: Router not found for request /apis?timeout=32s
15:00:17.202 Error: Router not found for request /api?timeout=32s
15:00:17.203 Error: Router not found for request /apis?timeout=32s
15:00:19.284 Error: Router not found for request /api?timeout=32s
15:00:19.285 Error: Router not found for request /apis?timeout=32s
15:00:19.287 Error: Router not found for request /api?timeout=32s
15:00:19.288 Error: Router not found for request /apis?timeout=32s
15:00:19.289 Error: Router not found for request /api?timeout=32s
